rule_id,level,table,field,rule,ref_table,ref_key,ref_field,vocabulary_id,field_value,unit,rangeorder,threashold,note1,note2,note3
55374,1,Laboratory_Result,LOINC,meas value range accuracy,Laboratory_Result,LOINC,MS_Result_N,,'46997','/UL',L,232,"co2, total","Carbon dioxide, total [Moles/volume] in Serum or Plasma",per microliter
55375,1,Laboratory_Result,LOINC,meas value range accuracy,Laboratory_Result,LOINC,MS_Result_N,,'46997','MEQ/L',H,100,"co2, total","Carbon dioxide, total [Moles/volume] in Serum or Plasma",milliequivalent per liter
55376,1,Laboratory_Result,LOINC,meas value range accuracy,Laboratory_Result,LOINC,MS_Result_N,,'46997','MEQ/L',L,20,"co2, total","Carbon dioxide, total [Moles/volume] in Serum or Plasma",milliequivalent per liter
55377,1,Laboratory_Result,LOINC,meas value range accuracy,Laboratory_Result,LOINC,MS_Result_N,,'46997','MG/DL',H,1000,"co2, total","Carbon dioxide, total [Moles/volume] in Serum or Plasma",milligram per deciliter
55378,1,Laboratory_Result,LOINC,meas value range accuracy,Laboratory_Result,LOINC,MS_Result_N,,'46997','MG/DL',L,360,"co2, total","Carbon dioxide, total [Moles/volume] in Serum or Plasma",milligram per deciliter
55379,1,Laboratory_Result,LOINC,meas value range accuracy,Laboratory_Result,LOINC,MS_Result_N,,'46997','MMOL/L',H,100,"co2, total","Carbon dioxide, total [Moles/volume] in Serum or Plasma",millimole per liter
55380,1,Laboratory_Result,LOINC,meas value range accuracy,Laboratory_Result,LOINC,MS_Result_N,,'46997','MMOL/L',L,20,"co2, total","Carbon dioxide, total [Moles/volume] in Serum or Plasma",millimole per liter
55381,1,Laboratory_Result,LOINC,meas value range accuracy,Laboratory_Result,LOINC,MS_Result_N,,'48643-1','ML/MIN',H,150,estimated glomerular filtration rate (mdrd),"Glomerular filtration rate/1.73 sq M.predicted among blacks [Volume Rate/Area] in Serum, Plasma or Blood by Creatinine-based formula (MDRD)",milliliter per minute
55382,1,Laboratory_Result,LOINC,meas value range accuracy,Laboratory_Result,LOINC,MS_Result_N,,'48643-1','ML/MIN',L,10,estimated glomerular filtration rate (mdrd),"Glomerular filtration rate/1.73 sq M.predicted among blacks [Volume Rate/Area] in Serum, Plasma or Blood by Creatinine-based formula (MDRD)",milliliter per minute
55383,1,Laboratory_Result,LOINC,meas value range accuracy,Laboratory_Result,LOINC,MS_Result_N,,'48643-1','U',H,150,estimated glomerular filtration rate (mdrd),"Glomerular filtration rate/1.73 sq M.predicted among blacks [Volume Rate/Area] in Serum, Plasma or Blood by Creatinine-based formula (MDRD)",unit
55384,1,Laboratory_Result,LOINC,meas value range accuracy,Laboratory_Result,LOINC,MS_Result_N,,'48643-1','U',L,10,estimated glomerular filtration rate (mdrd),"Glomerular filtration rate/1.73 sq M.predicted among blacks [Volume Rate/Area] in Serum, Plasma or Blood by Creatinine-based formula (MDRD)",unit
55385,1,Laboratory_Result,LOINC,meas value range accuracy,Laboratory_Result,LOINC,MS_Result_N,,'62238-1','ML/MIN',H,120,estimated glomerular filtration rate (mdrd),"Glomerular filtration rate/1.73 sq M.predicted [Volume Rate/Area] in Serum, Plasma or Blood by Creatinine-based formula (CKD-EPI)",milliliter per minute
55386,1,Laboratory_Result,LOINC,meas value range accuracy,Laboratory_Result,LOINC,MS_Result_N,,'62238-1','ML/MIN',L,10,estimated glomerular filtration rate (mdrd),"Glomerular filtration rate/1.73 sq M.predicted [Volume Rate/Area] in Serum, Plasma or Blood by Creatinine-based formula (CKD-EPI)",milliliter per minute
55387,1,Laboratory_Result,LOINC,meas value range accuracy,Laboratory_Result,LOINC,MS_Result_N,,'62292-8','NG/ML',H,1000,25-Hydroxyvitamin D2+25-Hydroxyvitamin D3,25-Hydroxyvitamin D2+25-Hydroxyvitamin D3 [Mass/volume] in Serum or Plasma,nanogram per milliliter
55388,1,Laboratory_Result,LOINC,meas value range accuracy,Laboratory_Result,LOINC,MS_Result_N,,'62292-8','NG/ML',L,10,25-Hydroxyvitamin D2+25-Hydroxyvitamin D3,25-Hydroxyvitamin D2+25-Hydroxyvitamin D3 [Mass/volume] in Serum or Plasma,nanogram per milliliter
55389,1,Laboratory_Result,LOINC,meas value range accuracy,Laboratory_Result,LOINC,MS_Result_N,,'62292-8','PG/ML',H,10,25-Hydroxyvitamin D2+25-Hydroxyvitamin D3,25-Hydroxyvitamin D2+25-Hydroxyvitamin D3 [Mass/volume] in Serum or Plasma,picogram per milliliter
55390,1,Laboratory_Result,LOINC,meas value range accuracy,Laboratory_Result,LOINC,MS_Result_N,,'62292-8','PG/ML',L,1000,25-Hydroxyvitamin D2+25-Hydroxyvitamin D3,25-Hydroxyvitamin D2+25-Hydroxyvitamin D3 [Mass/volume] in Serum or Plasma,picogram per milliliter
55391,1,Laboratory_Result,LOINC,meas value range accuracy,Laboratory_Result,LOINC,MS_Result_N,,'67816','G/DL',H,5,"cholesterol, high density lipoprotein",Cholesterol in HDL [Mass/volume] in Serum or Plasma,gram per deciliter
55392,1,Laboratory_Result,LOINC,meas value range accuracy,Laboratory_Result,LOINC,MS_Result_N,,'67816','G/DL',L,0.01,"cholesterol, high density lipoprotein",Cholesterol in HDL [Mass/volume] in Serum or Plasma,gram per deciliter
55393,1,Laboratory_Result,LOINC,meas value range accuracy,Laboratory_Result,LOINC,MS_Result_N,,'67816','MG/DL',H,150,"cholesterol, high density lipoprotein",Cholesterol in HDL [Mass/volume] in Serum or Plasma,milligram per deciliter
55394,1,Laboratory_Result,LOINC,meas value range accuracy,Laboratory_Result,LOINC,MS_Result_N,,'67816','MG/DL',L,5,"cholesterol, high density lipoprotein",Cholesterol in HDL [Mass/volume] in Serum or Plasma,milligram per deciliter
55395,1,Laboratory_Result,LOINC,meas value range accuracy,Laboratory_Result,LOINC,MS_Result_N,,'67816','MMOL/L',H,5,"cholesterol, high density lipoprotein",Cholesterol in HDL [Mass/volume] in Serum or Plasma,millimole per liter
55396,1,Laboratory_Result,LOINC,meas value range accuracy,Laboratory_Result,LOINC,MS_Result_N,,'67816','MMOL/L',L,0.1,"cholesterol, high density lipoprotein",Cholesterol in HDL [Mass/volume] in Serum or Plasma,millimole per liter
55397,1,Laboratory_Result,LOINC,meas value range accuracy,Laboratory_Result,LOINC,MS_Result_N,,'67816','UMOL/L',H,43,"cholesterol, high density lipoprotein",Cholesterol in HDL [Mass/volume] in Serum or Plasma,micromole per liter
55398,1,Laboratory_Result,LOINC,meas value range accuracy,Laboratory_Result,LOINC,MS_Result_N,,'67816','UMOL/L',L,24,"cholesterol, high density lipoprotein",Cholesterol in HDL [Mass/volume] in Serum or Plasma,micromole per liter
55399,1,Laboratory_Result,LOINC,meas value range accuracy,Laboratory_Result,LOINC,MS_Result_N,,'69034','MG/DL',H,400,"cholesterol, low density lipoprotein",Cholesterol in LDL [Mass/volume] in Serum or Plasma,milligram per deciliter
55400,1,Laboratory_Result,LOINC,meas value range accuracy,Laboratory_Result,LOINC,MS_Result_N,,'69034','MG/DL',L,5,"cholesterol, low density lipoprotein",Cholesterol in LDL [Mass/volume] in Serum or Plasma,milligram per deciliter
55401,1,Laboratory_Result,LOINC,meas value range accuracy,Laboratory_Result,LOINC,MS_Result_N,,'69034','MMOL/L',H,11,"cholesterol, low density lipoprotein",Cholesterol in LDL [Mass/volume] in Serum or Plasma,millimole per liter
55402,1,Laboratory_Result,LOINC,meas value range accuracy,Laboratory_Result,LOINC,MS_Result_N,,'69034','MMOL/L',L,0.1,"cholesterol, low density lipoprotein",Cholesterol in LDL [Mass/volume] in Serum or Plasma,millimole per liter
55403,1,Laboratory_Result,LOINC,meas value range accuracy,Laboratory_Result,LOINC,MS_Result_N,,'69034','NMOL/L',H,2500,"cholesterol, low density lipoprotein",Cholesterol in LDL [Mass/volume] in Serum or Plasma,nanomole per liter
55404,1,Laboratory_Result,LOINC,meas value range accuracy,Laboratory_Result,LOINC,MS_Result_N,,'69034','NMOL/L',L,864,"cholesterol, low density lipoprotein",Cholesterol in LDL [Mass/volume] in Serum or Plasma,nanomole per liter
55405,1,Laboratory_Result,LOINC,meas value range accuracy,Laboratory_Result,LOINC,MS_Result_N,,'69405-9','ML/MIN',H,120,estimated glomerular filtration rate (mdrd),"Glomerular filtration rate/1.73 sq M.predicted [Volume Rate/Area] in Serum, Plasma or Blood",milliliter per minute
55406,1,Laboratory_Result,LOINC,meas value range accuracy,Laboratory_Result,LOINC,MS_Result_N,,'69405-9','ML/MIN',L,10,estimated glomerular filtration rate (mdrd),"Glomerular filtration rate/1.73 sq M.predicted [Volume Rate/Area] in Serum, Plasma or Blood",milliliter per minute
55407,1,Laboratory_Result,LOINC,meas value range accuracy,Laboratory_Result,LOINC,MS_Result_N,,'704-7','/L',H,4.00E+11,basophil,Basophils [#/volume] in Blood by Automated count,per liter
55408,1,Laboratory_Result,LOINC,meas value range accuracy,Laboratory_Result,LOINC,MS_Result_N,,'704-7','/L',L,0,basophil,Basophils [#/volume] in Blood by Automated count,per liter
55409,1,Laboratory_Result,LOINC,meas value range accuracy,Laboratory_Result,LOINC,MS_Result_N,,'704-7','/UL',H,400,basophil,Basophils [#/volume] in Blood by Automated count,per microliter
55410,1,Laboratory_Result,LOINC,meas value range accuracy,Laboratory_Result,LOINC,MS_Result_N,,'704-7','/UL',L,0,basophil,Basophils [#/volume] in Blood by Automated count,per microliter
55411,1,Laboratory_Result,LOINC,meas value range accuracy,Laboratory_Result,LOINC,MS_Result_N,,'704-7','BIL/L',H,400,basophil,Basophils [#/volume] in Blood by Automated count,billion per liter
55412,1,Laboratory_Result,LOINC,meas value range accuracy,Laboratory_Result,LOINC,MS_Result_N,,'704-7','BIL/L',L,0,basophil,Basophils [#/volume] in Blood by Automated count,billion per liter
55413,1,Laboratory_Result,LOINC,meas value range accuracy,Laboratory_Result,LOINC,MS_Result_N,,'704-7','K/L',H,4.00E+08,basophil,Basophils [#/volume] in Blood by Automated count,thousand per liter
55414,1,Laboratory_Result,LOINC,meas value range accuracy,Laboratory_Result,LOINC,MS_Result_N,,'704-7','K/L',L,0,basophil,Basophils [#/volume] in Blood by Automated count,thousand per liter
55415,1,Laboratory_Result,LOINC,meas value range accuracy,Laboratory_Result,LOINC,MS_Result_N,,'704-7','K/ML',H,4.00E+05,basophil,Basophils [#/volume] in Blood by Automated count,thousand per milliliter
55416,1,Laboratory_Result,LOINC,meas value range accuracy,Laboratory_Result,LOINC,MS_Result_N,,'704-7','K/ML',L,0,basophil,Basophils [#/volume] in Blood by Automated count,thousand per milliliter
55417,1,Laboratory_Result,LOINC,meas value range accuracy,Laboratory_Result,LOINC,MS_Result_N,,'704-7','K/MM3',H,400,basophil,Basophils [#/volume] in Blood by Automated count,thousand per cubic millimeter
55418,1,Laboratory_Result,LOINC,meas value range accuracy,Laboratory_Result,LOINC,MS_Result_N,,'704-7','K/MM3',L,0,basophil,Basophils [#/volume] in Blood by Automated count,thousand per cubic millimeter
55419,1,Laboratory_Result,LOINC,meas value range accuracy,Laboratory_Result,LOINC,MS_Result_N,,'704-7','K/UL',H,400,basophil,Basophils [#/volume] in Blood by Automated count,thousand per microliter
55420,1,Laboratory_Result,LOINC,meas value range accuracy,Laboratory_Result,LOINC,MS_Result_N,,'704-7','K/UL',L,0,basophil,Basophils [#/volume] in Blood by Automated count,thousand per microliter
55421,1,Laboratory_Result,LOINC,meas value range accuracy,Laboratory_Result,LOINC,MS_Result_N,,'704-7','MIL/ML',H,1,basophil,Basophils [#/volume] in Blood by Automated count,million per milliliter
55422,1,Laboratory_Result,LOINC,meas value range accuracy,Laboratory_Result,LOINC,MS_Result_N,,'704-7','MIL/ML',L,0,basophil,Basophils [#/volume] in Blood by Automated count,million per milliliter
55423,1,Laboratory_Result,LOINC,meas value range accuracy,Laboratory_Result,LOINC,MS_Result_N,,'704-7','PERCENT',H,4,basophil,Basophils [#/volume] in Blood by Automated count,percent
55424,1,Laboratory_Result,LOINC,meas value range accuracy,Laboratory_Result,LOINC,MS_Result_N,,'704-7','PERCENT',L,0,basophil,Basophils [#/volume] in Blood by Automated count,percent
55425,1,Laboratory_Result,LOINC,meas value range accuracy,Laboratory_Result,LOINC,MS_Result_N,,'70554','G/DL',H,36,"cholesterol, total",Cholesterol [Mass/volume] in Serum or Plasma,gram per deciliter
55426,1,Laboratory_Result,LOINC,meas value range accuracy,Laboratory_Result,LOINC,MS_Result_N,,'70554','G/DL',L,2.6,"cholesterol, total",Cholesterol [Mass/volume] in Serum or Plasma,gram per deciliter
55427,1,Laboratory_Result,LOINC,meas value range accuracy,Laboratory_Result,LOINC,MS_Result_N,,'70554','MG/DL',H,500,"cholesterol, total",Cholesterol [Mass/volume] in Serum or Plasma,milligram per deciliter
55428,1,Laboratory_Result,LOINC,meas value range accuracy,Laboratory_Result,LOINC,MS_Result_N,,'70554','MG/DL',L,50,"cholesterol, total",Cholesterol [Mass/volume] in Serum or Plasma,milligram per deciliter
55429,1,Laboratory_Result,LOINC,meas value range accuracy,Laboratory_Result,LOINC,MS_Result_N,,'70554','MMOL/L',H,15,"cholesterol, total",Cholesterol [Mass/volume] in Serum or Plasma,millimole per liter
55430,1,Laboratory_Result,LOINC,meas value range accuracy,Laboratory_Result,LOINC,MS_Result_N,,'70554','MMOL/L',L,1,"cholesterol, total",Cholesterol [Mass/volume] in Serum or Plasma,millimole per liter
55431,1,Laboratory_Result,LOINC,meas value range accuracy,Laboratory_Result,LOINC,MS_Result_N,,'706-2','PERCENT',H,1000,basophil,Basophils/100 leukocytes in Blood by Automated count,percent
55432,1,Laboratory_Result,LOINC,meas value range accuracy,Laboratory_Result,LOINC,MS_Result_N,,'706-2','PERCENT',L,0.01,basophil,Basophils/100 leukocytes in Blood by Automated count,percent
55433,1,Laboratory_Result,LOINC,meas value range accuracy,Laboratory_Result,LOINC,MS_Result_N,,'713-8','PERCENT',H,100,eosinophil,Eosinophils/100 leukocytes in Blood by Automated count,percent
55434,1,Laboratory_Result,LOINC,meas value range accuracy,Laboratory_Result,LOINC,MS_Result_N,,'713-8','PERCENT',L,0,eosinophil,Eosinophils/100 leukocytes in Blood by Automated count,percent
55435,1,Laboratory_Result,LOINC,meas value range accuracy,Laboratory_Result,LOINC,MS_Result_N,,'718-7','/DL',H,15,hemoglobin,Hemoglobin [Mass/volume] in Blood,per deciliter
55436,1,Laboratory_Result,LOINC,meas value range accuracy,Laboratory_Result,LOINC,MS_Result_N,,'718-7','/DL',L,0,hemoglobin,Hemoglobin [Mass/volume] in Blood,per deciliter
55437,1,Laboratory_Result,LOINC,meas value range accuracy,Laboratory_Result,LOINC,MS_Result_N,,'718-7','CM',H,110,hemoglobin,Hemoglobin [Mass/volume] in Blood,centimeter
55438,1,Laboratory_Result,LOINC,meas value range accuracy,Laboratory_Result,LOINC,MS_Result_N,,'718-7','CM',L,0,hemoglobin,Hemoglobin [Mass/volume] in Blood,centimeter
55439,1,Laboratory_Result,LOINC,meas value range accuracy,Laboratory_Result,LOINC,MS_Result_N,,'718-7','FL',H,100,hemoglobin,Hemoglobin [Mass/volume] in Blood,femtoliter
55440,1,Laboratory_Result,LOINC,meas value range accuracy,Laboratory_Result,LOINC,MS_Result_N,,'718-7','FL',L,0,hemoglobin,Hemoglobin [Mass/volume] in Blood,femtoliter
55441,1,Laboratory_Result,LOINC,meas value range accuracy,Laboratory_Result,LOINC,MS_Result_N,,'718-7','G/DL',H,100,hemoglobin,Hemoglobin [Mass/volume] in Blood,gram per deciliter
55442,1,Laboratory_Result,LOINC,meas value range accuracy,Laboratory_Result,LOINC,MS_Result_N,,'718-7','G/DL',L,1,hemoglobin,Hemoglobin [Mass/volume] in Blood,gram per deciliter
55443,1,Laboratory_Result,LOINC,meas value range accuracy,Laboratory_Result,LOINC,MS_Result_N,,'718-7','G/L',H,1000,hemoglobin,Hemoglobin [Mass/volume] in Blood,gram per liter
55444,1,Laboratory_Result,LOINC,meas value range accuracy,Laboratory_Result,LOINC,MS_Result_N,,'718-7','G/L',L,0,hemoglobin,Hemoglobin [Mass/volume] in Blood,gram per liter
55445,1,Laboratory_Result,LOINC,meas value range accuracy,Laboratory_Result,LOINC,MS_Result_N,,'718-7','KG',H,115,hemoglobin,Hemoglobin [Mass/volume] in Blood,kilogram
55446,1,Laboratory_Result,LOINC,meas value range accuracy,Laboratory_Result,LOINC,MS_Result_N,,'718-7','KG',L,0,hemoglobin,Hemoglobin [Mass/volume] in Blood,kilogram
55447,1,Laboratory_Result,LOINC,meas value range accuracy,Laboratory_Result,LOINC,MS_Result_N,,'718-7','M',H,15,hemoglobin,Hemoglobin [Mass/volume] in Blood,meter
55448,1,Laboratory_Result,LOINC,meas value range accuracy,Laboratory_Result,LOINC,MS_Result_N,,'718-7','M',L,0,hemoglobin,Hemoglobin [Mass/volume] in Blood,meter
55449,1,Laboratory_Result,LOINC,meas value range accuracy,Laboratory_Result,LOINC,MS_Result_N,,'718-7','MG',H,17,hemoglobin,Hemoglobin [Mass/volume] in Blood,milligram
55450,1,Laboratory_Result,LOINC,meas value range accuracy,Laboratory_Result,LOINC,MS_Result_N,,'718-7','MG',L,0,hemoglobin,Hemoglobin [Mass/volume] in Blood,milligram
55451,1,Laboratory_Result,LOINC,meas value range accuracy,Laboratory_Result,LOINC,MS_Result_N,,'718-7','MG/KG',H,20,hemoglobin,Hemoglobin [Mass/volume] in Blood,milligram per kilogram
55452,1,Laboratory_Result,LOINC,meas value range accuracy,Laboratory_Result,LOINC,MS_Result_N,,'718-7','MG/KG',L,0,hemoglobin,Hemoglobin [Mass/volume] in Blood,milligram per kilogram
55453,1,Laboratory_Result,LOINC,meas value range accuracy,Laboratory_Result,LOINC,MS_Result_N,,'718-7','ML',H,60,hemoglobin,Hemoglobin [Mass/volume] in Blood,milliliter
55454,1,Laboratory_Result,LOINC,meas value range accuracy,Laboratory_Result,LOINC,MS_Result_N,,'718-7','ML',L,0,hemoglobin,Hemoglobin [Mass/volume] in Blood,milliliter
55455,1,Laboratory_Result,LOINC,meas value range accuracy,Laboratory_Result,LOINC,MS_Result_N,,'718-7','MMOL/L',H,6,hemoglobin,Hemoglobin [Mass/volume] in Blood,millimole per liter
55456,1,Laboratory_Result,LOINC,meas value range accuracy,Laboratory_Result,LOINC,MS_Result_N,,'718-7','MMOL/L',L,0,hemoglobin,Hemoglobin [Mass/volume] in Blood,millimole per liter
55457,1,Laboratory_Result,LOINC,meas value range accuracy,Laboratory_Result,LOINC,MS_Result_N,,'718-7','PERCENT',H,100,hemoglobin,Hemoglobin [Mass/volume] in Blood,percent
55458,1,Laboratory_Result,LOINC,meas value range accuracy,Laboratory_Result,LOINC,MS_Result_N,,'718-7','PERCENT',L,0,hemoglobin,Hemoglobin [Mass/volume] in Blood,percent
55459,1,Laboratory_Result,LOINC,meas value range accuracy,Laboratory_Result,LOINC,MS_Result_N,,'718-7','PG',H,35,hemoglobin,Hemoglobin [Mass/volume] in Blood,picogram
55460,1,Laboratory_Result,LOINC,meas value range accuracy,Laboratory_Result,LOINC,MS_Result_N,,'718-7','PG',L,0,hemoglobin,Hemoglobin [Mass/volume] in Blood,picogram
55461,1,Laboratory_Result,LOINC,meas value range accuracy,Laboratory_Result,LOINC,MS_Result_N,,'718-7','UG/DL',H,15,hemoglobin,Hemoglobin [Mass/volume] in Blood,microgram per deciliter
55462,1,Laboratory_Result,LOINC,meas value range accuracy,Laboratory_Result,LOINC,MS_Result_N,,'718-7','UG/DL',L,0,hemoglobin,Hemoglobin [Mass/volume] in Blood,microgram per deciliter
55463,1,Laboratory_Result,LOINC,meas value range accuracy,Laboratory_Result,LOINC,MS_Result_N,,'731-0','/UL',H,10000,white blood cell,Lymphocytes [#/volume] in Blood by Automated count,per microliter
